,Player ID,Name,Last_Name,Team,Position,Cost_Today,GW Points,Minutes,KO_time,Goals,Assists,Clean Sheets,Goals Conceded,Penalties Saved,Penalties Missed,YC,RC,Saves,Total Bonus Points,Total BPS,Influence,Creativity,Threat,ICT Index,xG,xA,xGi,xGc,Transfers In GW,Transfers Out GW,Gameweek,Opponent,Difficulty
1746,306,Jamie,Vardy,Leicester,FWD,56,8,90,2024-09-14T14:00:00Z,1,0,0,2,0,0,0,0,0,2,34,38.6,13.3,23.0,7.5,0.64,0.05,0.69,2.55,105970,166729,4,CRY (A),3
1751,307,Jannik,Vestergaard,Leicester,DEF,40,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,37469,34939,4,CRY (A),3
1756,308,Danny,Ward,Leicester,GK,40,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,10815,21094,4,CRY (A),3
1761,309,Harry,Winks,Leicester,MID,45,2,90,2024-09-14T14:00:00Z,0,0,0,2,0,0,0,0,0,0,13,9.6,3.0,0.0,1.3,0.00,0.00,0.00,2.55,298746,206887,4,CRY (A),3
1766,501,Oliver,Skipp,Leicester,MID,49,2,90,2024-09-14T14:00:00Z,0,0,0,2,0,0,0,0,0,0,11,10.4,25.9,2.0,3.8,0.00,0.18,0.18,2.55,702,625,4,CRY (A),3
1771,570,Abdul,A.Fatawu,Leicester,MID,55,1,18,2024-09-14T14:00:00Z,0,0,0,1,0,0,0,0,0,0,1,1.2,0.3,2.0,0.4,0.01,0.00,0.01,1.17,8317,15013,4,CRY (A),3
1776,606,Will,Alves,Leicester,MID,45,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,3112,1645,4,CRY (A),3
1781,616,Ben,Nelson,Leicester,DEF,40,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,1504,4,CRY (A),3
1784,635,Bilal,El Khannouss,Leicester,MID,50,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2408,535,4,CRY (A),3
1789,310,Alisson,A.Becker,Liverpool,GK,55,2,90,2024-09-14T14:00:00Z,0,0,0,1,0,0,0,0,2,0,7,18.8,0.0,0.0,1.9,0.00,0.00,0.00,0.44,319419,94887,4,NFO (H),2
1794,311,Trent,Alexander-Arnold,Liverpool,DEF,70,1,90,2024-09-14T14:00:00Z,0,0,0,1,0,0,1,0,0,0,1,23.4,62.0,4.0,8.9,0.02,0.33,0.35,0.44,396847,247196,4,NFO (H),2
1799,312,Stefan,Bajcetic,Liverpool,MID,45,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,5342,4,NFO (H),2
1804,313,Conor,Bradley,Liverpool,DEF,49,1,30,2024-09-14T14:00:00Z,0,0,0,1,0,0,0,0,0,0,1,4.2,1.6,6.0,1.2,0.00,0.01,0.01,0.30,1579,8849,4,NFO (H),2
1809,315,Bobby,Clark,Liverpool,MID,45,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,772,4,NFO (H),2
1814,316,Darwin,Darwin,Liverpool,FWD,72,1,30,2024-09-14T14:00:00Z,0,0,0,1,0,0,0,0,0,0,5,4.2,10.6,0.0,1.5,0.00,0.00,0.00,0.30,17070,87365,4,NFO (H),2
1819,317,Diogo,Diogo J.,Liverpool,MID,76,1,59,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.8,0.9,43.0,4.5,0.30,0.00,0.30,0.14,196708,422622,4,NFO (H),2
1824,318,Ben,Doak,Liverpool,MID,45,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,1705,4,NFO (H),2
1829,319,Harvey,Elliott,Liverpool,MID,53,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2298,25833,4,NFO (H),2
1834,320,Endo,Endo,Liverpool,MID,49,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2318,4669,4,NFO (H),2
1839,321,Cody,Gakpo,Liverpool,FWD,72,1,29,2024-09-14T14:00:00Z,0,0,0,1,0,0,0,0,0,0,3,1.2,1.5,0.0,0.3,0.00,0.00,0.00,0.30,13125,61123,4,NFO (H),2
1844,322,Joe,Gomez,Liverpool,DEF,49,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1999,7081,4,NFO (H),2
1849,323,Ryan,Gravenberch,Liverpool,MID,50,1,90,2024-09-14T14:00:00Z,0,0,0,1,0,0,1,0,0,0,17,21.2,18.7,11.0,5.1,0.04,0.05,0.09,0.44,30379,9566,4,NFO (H),2
1854,324,Curtis,Jones,Liverpool,MID,53,1,15,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,2,0.8,0.7,0.0,0.2,0.00,0.01,0.01,0.20,124,1930,4,NFO (H),2
1859,325,Caoimhin,Kelleher,Liverpool,GK,44,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1000,3171,4,NFO (H),2
1864,326,Ibrahima,Konaté,Liverpool,DEF,50,2,74,2024-09-14T14:00:00Z,0,0,0,1,0,0,0,0,0,0,9,12.6,11.6,0.0,2.4,0.00,0.02,0.02,0.25,360330,92711,4,NFO (H),2
1869,327,Luis,Luis Díaz,Liverpool,MID,77,3,60,2024-09-14T14:00:00Z,0,0,1,0,0,0,0,0,0,0,6,3.4,3.8,8.0,1.5,0.11,0.03,0.14,0.14,1207712,137290,4,NFO (H),2
1874,328,Mohamed,M.Salah,Liverpool,MID,127,2,90,2024-09-14T14:00:00Z,0,0,0,1,0,0,0,0,0,0,9,10.2,20.0,53.0,8.3,0.13,0.13,0.26,0.44,899354,66990,4,NFO (H),2
1879,329,Alexis,Mac Allister,Liverpool,MID,64,1,59,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,17,6.2,14.1,17.0,3.7,0.06,0.60,0.66,0.14,15373,37385,4,NFO (H),2
1884,330,James,McConnell,Liverpool,MID,45,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,822,694,4,NFO (H),2
1889,331,Tyler,Morton,Liverpool,MID,45,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,882,888,4,NFO (H),2
1894,332,Nathaniel,N.Phillips,Liverpool,DEF,40,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,5796,4,NFO (H),2
1899,333,Jarell,Quansah,Liverpool,DEF,42,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,11541,107877,4,NFO (H),2
1904,334,Rhys,R.Williams,Liverpool,DEF,40,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,2222,4,NFO (H),2
1909,335,Andrew,Robertson,Liverpool,DEF,60,1,74,2024-09-14T14:00:00Z,0,0,0,1,0,0,1,0,0,0,6,3.0,20.9,0.0,2.4,0.00,0.09,0.09,0.25,338191,114519,4,NFO (H),2
1914,336,Dominik,Szoboszlai,Liverpool,MID,65,1,90,2024-09-14T14:00:00Z,0,0,0,1,0,0,1,0,0,0,7,7.0,39.8,13.0,6.0,0.16,0.08,0.24,0.44,58104,43921,4,NFO (H),2
1919,337,Konstantinos,Tsimikas,Liverpool,DEF,48,1,15,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,4,2.8,0.8,0.0,0.4,0.00,0.00,0.00,0.20,1638,6523,4,NFO (H),2
1924,339,Virgil,Virgil,Liverpool,DEF,60,2,90,2024-09-14T14:00:00Z,0,0,0,1,0,0,0,0,0,0,9,28.6,2.2,14.0,4.5,0.14,0.02,0.16,0.44,164704,96530,4,NFO (H),2
1927,636,Federico,Chiesa,Liverpool,MID,70,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,21353,8300,4,NFO (H),2
1933,340,Manuel,Akanji,Man City,DEF,55,2,90,2024-09-14T14:00:00Z,0,0,0,1,0,0,0,0,0,0,11,9.8,6.7,0.0,1.7,0.00,0.07,0.07,0.96,42978,67627,4,BRE (H),2
1938,341,Nathan,Aké,Man City,DEF,54,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4220,44110,4,BRE (H),2
1943,342,Bernardo,Bernardo,Man City,MID,66,1,6,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,3,0.0,0.2,0.0,0.0,0.00,0.00,0.00,0.04,131224,90767,4,BRE (H),2
1948,343,Oscar,Bobb,Man City,MID,48,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,484,3401,4,BRE (H),2
1953,344,Scott,Carson,Man City,GK,40,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2005,1908,4,BRE (H),2
1958,345,Kevin,De Bruyne,Man City,MID,96,2,90,2024-09-14T14:00:00Z,0,0,0,1,0,0,0,0,0,0,7,13.8,67.4,15.0,9.6,0.06,0.56,0.62,0.96,154258,222974,4,BRE (H),2
1963,346,Jérémy,Doku,Man City,MID,65,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,33235,105480,4,BRE (H),2
1968,347,Ederson,Ederson M.,Man City,GK,55,7,90,2024-09-14T14:00:00Z,0,1,0,1,0,0,0,0,5,1,26,55.8,10.0,0.0,6.6,0.00,0.01,0.01,0.96,45244,74828,4,BRE (H),2
1973,348,Phil,Foden,Man City,MID,93,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,13874,309376,4,BRE (H),2
1978,349,Jack,Grealish,Man City,MID,64,2,83,2024-09-14T14:00:00Z,0,0,0,1,0,0,0,0,0,0,14,9.8,18.4,34.0,6.2,0.15,0.15,0.30,0.92,5746,2799,4,BRE (H),2
1983,350,Joško,Gvardiol,Man City,DEF,60,1,45,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,6,4.2,14.4,6.0,2.5,0.00,0.14,0.14,0.04,85176,475085,4,BRE (H),2
1988,351,Erling,Haaland,Man City,FWD,152,13,90,2024-09-14T14:00:00Z,2,0,0,1,0,0,0,0,0,3,58,72.2,1.5,85.0,15.9,1.10,0.01,1.11,0.96,791306,107031,4,BRE (H),2
1993,352,Julián,J.Alvarez,Man City,FWD,70,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,2055,4,BRE (H),2
1998,353,João,João Cancelo,Man City,DEF,53,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,18235,4,BRE (H),2
2003,354,Mateo,Kovačić,Man City,MID,55,0,45,2024-09-14T14:00:00Z,0,0,0,1,0,0,1,0,0,0,5,0.2,4.1,0.0,0.4,0.00,0.04,0.04,0.92,32251,33386,4,BRE (H),2
2008,355,Rico,Lewis,Man City,DEF,47,1,45,2024-09-14T14:00:00Z,0,0,0,1,0,0,0,0,0,0,1,13.6,12.8,2.0,2.8,0.00,0.02,0.02,0.92,746561,90520,4,BRE (H),2
2013,356,Matheus Luiz,Matheus N.,Man City,MID,49,1,1,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.1,0.00,0.00,0.00,0.00,6680,1996,4,BRE (H),2
2018,357,James,McAtee,Man City,MID,49,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,289,1444,4,BRE (H),2
2023,358,Stefan,Ortega Moreno,Man City,GK,54,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,432,6436,4,BRE (H),2
2028,360,Rodrigo 'Rodri',Rodrigo,Man City,MID,64,1,45,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,13,7.6,16.3,0.0,2.4,0.00,0.08,0.08,0.04,18702,19888,4,BRE (H),2
2033,361,Rúben,Rúben,Man City,DEF,55,1,6,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,3,0.4,0.0,0.0,0.0,0.00,0.00,0.00,0.04,34656,65518,4,BRE (H),2
2038,362,John,Stones,Man City,DEF,54,1,83,2024-09-14T14:00:00Z,0,0,0,1,0,0,1,0,0,0,1,0.0,3.6,0.0,0.3,0.00,0.03,0.03,0.92,6107,30436,4,BRE (H),2
2043,363,Kyle,Walker,Man City,DEF,54,2,90,2024-09-14T14:00:00Z,0,0,0,1,0,0,0,0,0,0,8,7.6,17.4,3.0,2.8,0.03,0.14,0.17,0.96,14492,112988,4,BRE (H),2
2048,571,Sávio 'Savinho',Sávio,Man City,MID,65,1,90,2024-09-14T14:00:00Z,0,0,0,1,0,0,1,0,0,0,4,2.2,18.2,57.0,7.7,0.74,0.11,0.85,0.96,10754,103264,4,BRE (H),2
2053,607,Nico,O’Reilly,Man City,MID,50,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,197,228,4,BRE (H),2
2057,625,Ilkay,Gündogan,Man City,MID,65,2,90,2024-09-14T14:00:00Z,0,0,0,1,0,0,0,0,0,0,13,16.2,55.0,15.0,8.6,0.08,0.16,0.24,0.96,8231,9553,4,BRE (H),2
2061,626,Issa,Kaboré,Man City,DEF,45,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,248,283,4,BRE (H),2
2066,364,Amad,Amad,Man Utd,MID,50,6,90,2024-09-14T11:30:00Z,0,1,1,0,0,0,0,0,0,0,32,38.4,73.0,25.0,13.6,0.02,0.36,0.38,1.12,82691,80051,4,SOU (A),2
2071,365,Antony Matheus,Antony,Man Utd,MID,58,0,0,2024-09-14T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2245,4318,4,SOU (A),2
2076,366,Bruno,B.Fernandes,Man Utd,MID,84,5,90,2024-09-14T11:30:00Z,0,1,1,0,0,0,1,0,0,0,20,28.0,18.2,20.0,6.6,0.22,0.35,0.57,1.12,76129,285464,4,SOU (A),2
2081,367,Altay,Bayindir,Man Utd,GK,44,0,0,2024-09-14T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,284,870,4,SOU (A),2
2086,368,Carlos Henrique,Casemiro,Man Utd,MID,50,1,3,2024-09-14T11:30:00Z,0,0,0,0,0,0,0,0,0,0,3,3.0,4.9,0.0,0.8,0.00,0.05,0.05,0.00,4564,15795,4,SOU (A),2
2091,369,Diogo,Dalot,Man Utd,DEF,50,11,90,2024-09-14T11:30:00Z,0,1,1,0,0,0,0,0,0,2,40,24.2,24.8,8.0,5.7,0.00,0.48,0.48,1.12,63003,101057,4,SOU (A),2
2096,370,Christian,Eriksen,Man Utd,MID,54,2,72,2024-09-14T11:30:00Z,0,0,1,0,0,0,1,0,0,0,15,11.6,30.7,2.0,4.4,0.00,0.35,0.35,1.12,992,2450,4,SOU (A),2
2101,371,Jonny,Evans,Man Utd,DEF,44,1,13,2024-09-14T11:30:00Z,0,0,0,0,0,0,0,0,0,0,3,4.4,0.9,0.0,0.5,0.00,0.00,0.00,0.00,683,1332,4,SOU (A),2
2106,372,Alejandro,Garnacho,Man Utd,MID,64,6,17,2024-09-14T11:30:00Z,1,0,0,0,0,0,0,0,0,0,22,34.0,11.1,24.0,6.9,0.31,0.04,0.35,0.00,58722,255256,4,SOU (A),2
2111,373,Hannibal,Hannibal,Man Utd,MID,45,0,0,2024-09-14T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,2904,4,SOU (A),2
2116,374,Tom,Heaton,Man Utd,GK,40,0,0,2024-09-14T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1747,1753,4,SOU (A),2
2121,375,Rasmus,Højlund,Man Utd,FWD,69,0,0,2024-09-14T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2607,5956,4,SOU (A),2
2126,376,Victor,Lindelof,Man Utd,DEF,44,0,0,2024-09-14T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,37,2185,4,SOU (A),2
2131,377,Harry,Maguire,Man Utd,DEF,50,0,16,2024-09-14T11:30:00Z,0,0,0,0,0,0,1,0,0,0,-1,1.6,0.9,0.0,0.3,0.00,0.01,0.01,0.00,4334,9528,4,SOU (A),2
2136,378,Kobbie,Mainoo,Man Utd,MID,54,2,90,2024-09-14T11:30:00Z,0,0,1,0,0,0,1,0,0,0,10,14.4,17.1,4.0,3.6,0.05,0.13,0.18,1.12,26044,86720,4,SOU (A),2
2141,379,Tyrell,Malacia,Man Utd,DEF,44,0,0,2024-09-14T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,36,117,4,SOU (A),2
2146,380,Lisandro,Martinez,Man Utd,DEF,45,6,76,2024-09-14T11:30:00Z,0,0,1,0,0,0,0,0,0,0,34,17.0,0.7,0.0,1.8,0.00,0.00,0.00,1.12,26429,61095,4,SOU (A),2
2151,381,Scott,McTominay,Man Utd,MID,49,0,0,2024-09-14T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,31618,4,SOU (A),2
2156,382,Mason,Mount,Man Utd,MID,64,0,0,2024-09-14T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,113,4935,4,SOU (A),2
2161,383,André,Onana,Man Utd,GK,50,13,90,2024-09-14T11:30:00Z,0,0,1,0,1,0,0,0,3,1,38,49.8,0.0,0.0,5.0,0.00,0.00,0.00,1.12,27271,66162,4,SOU (A),2
2166,384,Facundo,Pellistri,Man Utd,MID,50,0,0,2024-09-14T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,225,4,SOU (A),2
2171,385,Marcus,Rashford,Man Utd,MID,69,8,72,2024-09-14T11:30:00Z,1,0,1,0,0,0,0,0,0,0,28,42.8,14.1,38.0,9.5,0.40,0.01,0.41,1.12,23824,60003,4,SOU (A),2
2176,387,Luke,Shaw,Man Utd,DEF,49,0,0,2024-09-14T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,261,6521,4,SOU (A),2
2181,389,Joshua,Zirkzee,Man Utd,FWD,70,2,90,2024-09-14T11:30:00Z,0,0,1,0,0,0,0,0,0,0,8,15.4,24.3,55.0,9.5,1.14,0.03,1.17,1.12,66379,99814,4,SOU (A),2
2186,572,Leny,Yoro,Man Utd,DEF,44,0,0,2024-09-14T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,408,1722,4,SOU (A),2
2191,593,Matthijs,De Ligt,Man Utd,DEF,50,15,86,2024-09-14T11:30:00Z,1,0,1,0,0,0,0,0,0,3,51,61.0,10.6,36.0,10.8,0.41,0.00,0.41,1.12,21953,49770,4,SOU (A),2
2196,594,Noussair,Mazraoui,Man Utd,DEF,45,6,73,2024-09-14T11:30:00Z,0,0,1,0,0,0,0,0,0,0,27,7.0,8.2,13.0,2.8,0.12,0.34,0.46,1.12,386783,136509,4,SOU (A),2
2201,613,Toby,Collyer,Man Utd,MID,45,0,0,2024-09-14T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5315,1447,4,SOU (A),2
2204,648,Ethan,Wheatley,Man Utd,FWD,45,0,0,2024-09-14T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,109566,24127,4,SOU (A),2
2206,652,Manuel,Ugarte,Man Utd,MID,50,1,17,2024-09-14T11:30:00Z,0,0,0,0,0,0,0,0,0,0,8,4.6,3.1,0.0,0.8,0.00,0.00,0.00,0.00,7055,965,4,SOU (A),2
2211,390,Alex,A.Murphy,Newcastle,DEF,40,0,0,2024-09-15T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,14889,9895,4,WOL (A),2
2216,391,Miguel,Almirón,Newcastle,MID,58,0,0,2024-09-15T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,6320,13956,4,WOL (A),2
2221,392,Harvey,Barnes,Newcastle,MID,64,8,45,2024-09-15T15:30:00Z,1,0,0,0,0,0,0,0,0,2,25,40.0,21.9,25.0,8.7,0.17,0.20,0.37,0.37,53670,15157,4,WOL (A),2
2226,393,Sven,Botman,Newcastle,DEF,45,0,0,2024-09-15T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,154,274,4,WOL (A),2
2231,394,Bruno,Bruno G.,Newcastle,MID,64,7,86,2024-09-15T15:30:00Z,0,1,0,1,0,0,0,0,0,2,25,30.0,12.8,7.0,5.0,0.03,0.04,0.07,0.87,9629,44750,4,WOL (A),2
2236,395,Dan,Burn,Newcastle,DEF,45,1,90,2024-09-15T15:30:00Z,0,0,0,1,0,0,1,0,0,0,11,14.6,0.7,8.0,2.3,0.05,0.02,0.07,0.99,60618,205284,4,WOL (A),2
2241,396,Martin,Dúbravka,Newcastle,GK,43,0,0,2024-09-15T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1522,12983,4,WOL (A),2
2246,398,Anthony,Gordon,Newcastle,MID,74,2,90,2024-09-15T15:30:00Z,0,0,0,1,0,0,0,0,0,0,17,11.8,28.9,14.0,5.5,0.18,0.18,0.36,0.99,76891,447667,4,WOL (A),2
2251,399,Lewis,Hall,Newcastle,DEF,44,2,90,2024-09-15T15:30:00Z,0,0,0,1,0,0,0,0,0,0,18,19.6,16.4,0.0,3.6,0.00,0.04,0.04,0.99,11532,119260,4,WOL (A),2
2256,400,Isaac,Hayden,Newcastle,MID,45,0,0,2024-09-15T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1898,1231,4,WOL (A),2
2261,401,Alexander,Isak,Newcastle,FWD,85,1,45,2024-09-15T15:30:00Z,0,0,0,1,0,0,0,0,0,0,1,0.6,15.4,5.0,2.1,0.06,0.16,0.22,0.63,191794,864057,4,WOL (A),2
2266,402,Jacob,J.Murphy,Newcastle,MID,53,1,90,2024-09-15T15:30:00Z,0,0,0,1,0,0,1,0,0,0,-1,6.4,13.7,13.0,3.3,0.10,0.19,0.29,0.99,5327,34656,4,WOL (A),2
2271,403,Joelinton Cássio,Joelinton,Newcastle,MID,60,0,45,2024-09-15T15:30:00Z,0,0,0,1,0,0,1,0,0,0,1,4.4,4.6,0.0,0.9,0.00,0.01,0.01,0.63,31552,56389,4,WOL (A),2
2276,404,Lloyd,Kelly,Newcastle,DEF,45,1,3,2024-09-15T15:30:00Z,0,0,0,0,0,0,0,0,0,0,3,4.4,0.0,0.0,0.4,0.00,0.00,0.00,0.12,5065,2240,4,WOL (A),2
2281,405,Emil,Krafth,Newcastle,DEF,45,0,0,2024-09-15T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,3122,3931,4,WOL (A),2
2286,406,Garang,Kuol,Newcastle,MID,45,0,0,2024-09-15T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1047,713,4,WOL (A),2
2291,407,Jamaal,Lascelles,Newcastle,DEF,45,0,0,2024-09-15T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,77,84,4,WOL (A),2
2296,408,Jamal,Lewis,Newcastle,DEF,40,0,0,2024-09-15T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,3586,9811,4,WOL (A),2
2301,409,Tino,Livramento,Newcastle,DEF,45,2,63,2024-09-15T15:30:00Z,0,0,0,1,0,0,0,0,0,0,1,9.8,1.7,0.0,1.2,0.00,0.00,0.00,0.84,62354,33899,4,WOL (A),2
2306,410,Sean,Longstaff,Newcastle,MID,49,1,45,2024-09-15T15:30:00Z,0,0,0,1,0,0,0,0,0,0,2,0.0,3.3,0.0,0.3,0.00,0.01,0.01,0.63,12296,18213,4,WOL (A),2
2311,411,Lewis,Miley,Newcastle,MID,50,0,0,2024-09-15T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,35,49,4,WOL (A),2
2316,412,Odysseas,Odysseas,Newcastle,GK,44,0,0,2024-09-15T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,205,1061,4,WOL (A),2
2321,413,Nick,Pope,Newcastle,GK,50,3,90,2024-09-15T15:30:00Z,0,0,0,1,0,0,0,0,4,0,12,33.6,0.0,0.0,3.4,0.00,0.00,0.00,0.99,136366,88908,4,WOL (A),2
2326,414,John,Ruddy,Newcastle,GK,40,0,0,2024-09-15T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2248,1862,4,WOL (A),2
2331,415,Fabian,Schär,Newcastle,DEF,54,8,90,2024-09-15T15:30:00Z,1,0,0,1,0,0,0,0,0,0,24,46.8,1.3,10.0,5.8,0.10,0.01,0.11,0.99,7806,11572,4,WOL (A),2
