,Player ID,Name,Last_Name,Team,Position,Cost_Today,Total Points,Form,Points/Game,xGi,xGc,Selection %,Goals,Assists,Clean Sheets,GW Points,Total Bonus Points,Total BPS,Goals Conceded,Minutes,YC,RC,Saves,Penalties Saved,Penalties Missed,Transfers Out GW,Transfers in GW,Influence,Creativity,Threat,ICT Index,GW1,GW2,GW3,GW4,GW5,GW6,CGW,NGW,NGW2,NGW3,NGW4,NGW5,Diff_Score_1_GW,Diff_Score_2_GW,Diff_Score_3_GW,Diff_Score_4_GW,Diff_Score_5_GW,FDI_1,FDI_2,FDI_3,FDI_4,FDI_5,Initial Cost
259,242,Steven,Benda,Fulham,GK,40,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MUN (A),LEI (H),IPS (A),WHU (H),NEW (H),NFO (A),3,2,2,2,3,2,3,5,7,9,12,0,0,0,0,0,40
260,243,Tom,Cairney,Fulham,MID,50,0,0,0,0.17,3.25,0,0,0,0,0,0,2,1,26,0,0,0,0,0,0,0,3.8,11.7,4,2,MUN (A),LEI (H),IPS (A),WHU (H),NEW (H),NFO (A),3,2,2,2,3,2,3,5,7,9,12,0,0,0,0,0,50
261,244,Timothy,Castagne,Fulham,DEF,45,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MUN (A),LEI (H),IPS (A),WHU (H),NEW (H),NFO (A),3,2,2,2,3,2,3,5,7,9,12,0,0,0,0,0,45
262,245,Issa,Diop,Fulham,DEF,45,2,2,2,0,2.43,0.3,0,0,0,2,0,13,1,90,0,0,0,0,0,0,0,25.4,0.2,0,2.6,MUN (A),LEI (H),IPS (A),WHU (H),NEW (H),NFO (A),3,2,2,2,3,2,3,5,7,9,12,0.6667,0.4,0.2857,0.2222,0.1667,45
263,246,Luke,Harris,Fulham,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MUN (A),LEI (H),IPS (A),WHU (H),NEW (H),NFO (A),3,2,2,2,3,2,3,5,7,9,12,0,0,0,0,0,45
264,247,Alex,Iwobi,Fulham,MID,55,2,2,2,0.19,2.43,0.6,0,0,0,2,0,5,1,90,0,0,0,0,0,0,0,11,10.9,13,3.5,MUN (A),LEI (H),IPS (A),WHU (H),NEW (H),NFO (A),3,2,2,2,3,2,3,5,7,9,12,0.6667,0.4,0.2857,0.2222,0.1667,55
265,248,Bernd,Leno,Fulham,GK,50,3,3,3,0,2.43,2.9,0,0,0,3,0,12,1,90,0,0,4,0,0,0,0,33,0,0,3.3,MUN (A),LEI (H),IPS (A),WHU (H),NEW (H),NFO (A),3,2,2,2,3,2,3,5,7,9,12,1,0.6,0.4286,0.3333,0.25,50
266,249,Saša,Lukić,Fulham,MID,50,2,2,2,0.01,1.77,0.1,0,0,0,2,0,16,1,90,0,0,0,0,0,0,0,11.6,2.9,0,1.5,MUN (A),LEI (H),IPS (A),WHU (H),NEW (H),NFO (A),3,2,2,2,3,2,3,5,7,9,12,0.6667,0.4,0.2857,0.2222,0.1667,50
267,250,Kevin,Mbabu,Fulham,DEF,40,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MUN (A),LEI (H),IPS (A),WHU (H),NEW (H),NFO (A),3,2,2,2,3,2,3,5,7,9,12,0,0,0,0,0,40
268,251,Rodrigo,Muniz,Fulham,FWD,60,2,2,2,0.13,1.84,7.2,0,0,1,2,0,10,0,77,0,0,0,0,0,0,0,9.4,20.4,28,5.8,MUN (A),LEI (H),IPS (A),WHU (H),NEW (H),NFO (A),3,2,2,2,3,2,3,5,7,9,12,0.6667,0.4,0.2857,0.2222,0.1667,60
269,253,Tim,Ream,Fulham,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MUN (A),LEI (H),IPS (A),WHU (H),NEW (H),NFO (A),3,2,2,2,3,2,3,5,7,9,12,0,0,0,0,0,45
270,254,Harrison,Reed,Fulham,MID,50,1,1,1,0,60.3,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,2.2,0,0,0.2,MUN (A),LEI (H),IPS (A),WHU (H),NEW (H),NFO (A),3,2,2,2,3,2,3,5,7,9,12,0.3333,0.2,0.1429,0.1111,0.0833,50
271,255,Antonee,Robinson,Fulham,DEF,45,2,2,2,0.01,2.43,9.9,0,0,0,2,0,15,1,90,0,0,0,0,0,0,0,29.2,1.5,2,3.3,MUN (A),LEI (H),IPS (A),WHU (H),NEW (H),NFO (A),3,2,2,2,3,2,3,5,7,9,12,0.6667,0.4,0.2857,0.2222,0.1667,45
272,256,Jay,Stansfield,Fulham,FWD,50,1,1,1,0,60.3,0.1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,MUN (A),LEI (H),IPS (A),WHU (H),NEW (H),NFO (A),3,2,2,2,3,2,3,5,7,9,12,0.3333,0.2,0.1429,0.1111,0.0833,50
273,257,Kenny,Tete,Fulham,DEF,45,2,2,2,0.09,2.43,0.3,0,0,0,2,0,7,1,90,0,0,0,0,0,0,0,10,1.2,14,2.5,MUN (A),LEI (H),IPS (A),WHU (H),NEW (H),NFO (A),3,2,2,2,3,2,3,5,7,9,12,0.6667,0.4,0.2857,0.2222,0.1667,45
274,258,Carlos Vinícius,Vinicius,Fulham,FWD,50,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MUN (A),LEI (H),IPS (A),WHU (H),NEW (H),NFO (A),3,2,2,2,3,2,3,5,7,9,12,0,0,0,0,0,50
275,259,Harry,Wilson,Fulham,MID,55,1,1,1,0.08,6.52,0.2,0,0,0,1,0,4,1,12,0,0,0,0,0,0,0,0.2,3.9,4,0.8,MUN (A),LEI (H),IPS (A),WHU (H),NEW (H),NFO (A),3,2,2,2,3,2,3,5,7,9,12,0.3333,0.2,0.1429,0.1111,0.0833,55
276,579,Ryan,Sessegnon,Fulham,DEF,45,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MUN (A),LEI (H),IPS (A),WHU (H),NEW (H),NFO (A),3,2,2,2,3,2,3,5,7,9,12,0,0,0,0,0,45
277,586,Jorge,Cuenca,Fulham,DEF,45,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MUN (A),LEI (H),IPS (A),WHU (H),NEW (H),NFO (A),3,2,2,2,3,2,3,5,7,9,12,0,0,0,0,0,45
278,604,Josh,King,Fulham,MID,45,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MUN (A),LEI (H),IPS (A),WHU (H),NEW (H),NFO (A),3,2,2,2,3,2,3,5,7,9,12,0,0,0,0,0,45
279,605,Martial,Godo,Fulham,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MUN (A),LEI (H),IPS (A),WHU (H),NEW (H),NFO (A),3,2,2,2,3,2,3,5,7,9,12,0,0,0,0,0,45
280,622,Sander,Berge,Fulham,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MUN (A),LEI (H),IPS (A),WHU (H),NEW (H),NFO (A),3,2,2,2,3,2,3,5,7,9,12,0,0,0,0,0,50
281,239,Adama,Traore,Fulham,MID,50,3,3,3,0.14,1.84,0.6,0,0,1,3,0,5,0,77,0,0,0,0,0,0,0,1,3.8,14,1.9,MUN (A),LEI (H),IPS (A),WHU (H),NEW (H),NFO (A),3,2,2,2,3,2,3,5,7,9,12,1,0.6,0.4286,0.3333,0.25,50
282,240,Andreas,Andreas,Fulham,MID,55,1,1,1,0.16,1.77,3.8,0,0,0,1,0,15,1,90,0,0,0,0,0,0,0,11,83,2,9.6,MUN (A),LEI (H),IPS (A),WHU (H),NEW (H),NFO (A),3,2,2,2,3,2,3,5,7,9,12,0.3333,0.2,0.1429,0.1111,0.0833,55
283,252,Raúl,Raúl,Fulham,FWD,55,1,1,1,0,6.52,0.5,0,0,0,1,0,3,1,12,0,0,0,0,0,0,0,0.2,0.3,0,0.1,MUN (A),LEI (H),IPS (A),WHU (H),NEW (H),NFO (A),3,2,2,2,3,2,3,5,7,9,12,0.3333,0.2,0.1429,0.1111,0.0833,55
284,260,Ali,Al-Hamadi,Ipswich,FWD,50,1,1,1,0,3.26,0.4,0,0,0,1,0,2,0,16,0,0,0,0,0,0,0,2,0,2,0.4,LIV (H),MCI (A),FUL (H),BHA (A),SOU (A),AVL (H),4,5,2,2,2,3,4,9,11,13,15,0.25,0.1111,0.0909,0.0769,0.0667,50
285,261,Elkan,Baggott,Ipswich,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LIV (H),MCI (A),FUL (H),BHA (A),SOU (A),AVL (H),4,5,2,2,2,3,4,9,11,13,15,0,0,0,0,0,40
286,262,Nathan,Broadhead,Ipswich,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LIV (H),MCI (A),FUL (H),BHA (A),SOU (A),AVL (H),4,5,2,2,2,3,4,9,11,13,15,0,0,0,0,0,50
287,263,Cameron,Burgess,Ipswich,DEF,40,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LIV (H),MCI (A),FUL (H),BHA (A),SOU (A),AVL (H),4,5,2,2,2,3,4,9,11,13,15,0,0,0,0,0,40
288,264,Wes,Burns,Ipswich,MID,50,0,0,0,0,0.74,0.1,0,0,0,0,0,-2,0,56,0,0,0,0,0,0,0,0,1.8,2,0,LIV (H),MCI (A),FUL (H),BHA (A),SOU (A),AVL (H),4,5,2,2,2,3,4,9,11,13,15,0,0,0,0,0,50
289,265,Conor,Chaplin,Ipswich,MID,55,2,2,2,0.01,2.04,0.3,0,0,0,2,0,12,1,64,0,0,0,0,0,0,0,4.2,2.5,2,0.9,LIV (H),MCI (A),FUL (H),BHA (A),SOU (A),AVL (H),4,5,2,2,2,3,4,9,11,13,15,0.5,0.2222,0.1818,0.1538,0.1333,55
290,266,Harry,Clarke,Ipswich,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LIV (H),MCI (A),FUL (H),BHA (A),SOU (A),AVL (H),4,5,2,2,2,3,4,9,11,13,15,0,0,0,0,0,40
291,267,Leif,Davis,Ipswich,DEF,45,1,1,1,0.02,2.65,1.7,0,0,0,1,0,-1,2,90,0,0,0,0,0,0,0,14.8,6.1,0,2.1,LIV (H),MCI (A),FUL (H),BHA (A),SOU (A),AVL (H),4,5,2,2,2,3,4,9,11,13,15,0.25,0.1111,0.0909,0.0769,0.0667,45
292,268,Liam,Delap,Ipswich,FWD,55,2,2,2,0,2.55,0.4,0,0,0,2,0,8,2,73,0,0,0,0,0,0,0,6.4,20.7,8,3.5,LIV (H),MCI (A),FUL (H),BHA (A),SOU (A),AVL (H),4,5,2,2,2,3,4,9,11,13,15,0.5,0.2222,0.1818,0.1538,0.1333,55
293,269,George,Edmundson,Ipswich,DEF,40,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LIV (H),MCI (A),FUL (H),BHA (A),SOU (A),AVL (H),4,5,2,2,2,3,4,9,11,13,15,0,0,0,0,0,40
294,270,Jacob,Greaves,Ipswich,DEF,40,1,1,1,0.1,2.65,0.8,0,0,0,1,0,12,2,90,0,0,0,0,0,0,0,26.2,0.8,22,4.9,LIV (H),MCI (A),FUL (H),BHA (A),SOU (A),AVL (H),4,5,2,2,2,3,4,9,11,13,15,0.25,0.1111,0.0909,0.0769,0.0667,40
295,271,Marcus,Harness,Ipswich,MID,50,1,1,1,0.11,4.36,0,0,0,0,1,0,1,1,25,0,0,0,0,0,0,0,5.4,1.6,4,1.1,LIV (H),MCI (A),FUL (H),BHA (A),SOU (A),AVL (H),4,5,2,2,2,3,4,9,11,13,15,0.25,0.1111,0.0909,0.0769,0.0667,50
296,272,George,Hirst,Ipswich,FWD,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LIV (H),MCI (A),FUL (H),BHA (A),SOU (A),AVL (H),4,5,2,2,2,3,4,9,11,13,15,0,0,0,0,0,55
297,273,Cameron,Humphreys,Ipswich,MID,45,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LIV (H),MCI (A),FUL (H),BHA (A),SOU (A),AVL (H),4,5,2,2,2,3,4,9,11,13,15,0,0,0,0,0,45
298,274,Omari,Hutchinson,Ipswich,MID,55,1,1,1,0.29,2.65,0.6,0,0,0,1,0,11,2,90,0,0,0,0,0,0,0,7.2,1.8,18,2.7,LIV (H),MCI (A),FUL (H),BHA (A),SOU (A),AVL (H),4,5,2,2,2,3,4,9,11,13,15,0.25,0.1111,0.0909,0.0769,0.0667,55
299,275,Ben,Johnson,Ipswich,DEF,40,0,0,0,0,5.97,3.6,0,0,0,0,0,-5,2,33,0,0,0,0,0,0,0,11,0,0,1.1,LIV (H),MCI (A),FUL (H),BHA (A),SOU (A),AVL (H),4,5,2,2,2,3,4,9,11,13,15,0,0,0,0,0,40
300,276,Freddie,Ladapo,Ipswich,FWD,45,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LIV (H),MCI (A),FUL (H),BHA (A),SOU (A),AVL (H),4,5,2,2,2,3,4,9,11,13,15,0,0,0,0,0,45
301,277,Massimo,Luongo,Ipswich,MID,45,2,2,2,0,2.04,0.4,0,0,0,2,0,8,1,64,0,0,0,0,0,0,0,10.8,1.3,0,1.2,LIV (H),MCI (A),FUL (H),BHA (A),SOU (A),AVL (H),4,5,2,2,2,3,4,9,11,13,15,0.5,0.2222,0.1818,0.1538,0.1333,45
302,278,Sam,Morsy,Ipswich,MID,50,2,2,2,0.08,2.65,0.2,0,0,0,2,0,14,2,90,0,0,0,0,0,0,0,16.2,15.9,2,3.4,LIV (H),MCI (A),FUL (H),BHA (A),SOU (A),AVL (H),4,5,2,2,2,3,4,9,11,13,15,0.5,0.2222,0.1818,0.1538,0.1333,50
303,279,Corrie,Ndaba,Ipswich,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LIV (H),MCI (A),FUL (H),BHA (A),SOU (A),AVL (H),4,5,2,2,2,3,4,9,11,13,15,0,0,0,0,0,40
304,280,Cieran,Slicker,Ipswich,GK,40,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LIV (H),MCI (A),FUL (H),BHA (A),SOU (A),AVL (H),4,5,2,2,2,3,4,9,11,13,15,0,0,0,0,0,40
305,281,Jack,Taylor,Ipswich,MID,50,1,1,1,0.11,4.36,0,0,0,0,1,0,3,1,25,0,0,0,0,0,0,0,3.2,0.9,2,0.6,LIV (H),MCI (A),FUL (H),BHA (A),SOU (A),AVL (H),4,5,2,2,2,3,4,9,11,13,15,0.25,0.1111,0.0909,0.0769,0.0667,50
306,282,Axel,Tuanzebe,Ipswich,DEF,40,1,1,1,0.09,2.55,1.3,0,0,0,1,0,1,2,73,0,0,0,0,0,0,0,7.8,0.4,4,1.2,LIV (H),MCI (A),FUL (H),BHA (A),SOU (A),AVL (H),4,5,2,2,2,3,4,9,11,13,15,0.25,0.1111,0.0909,0.0769,0.0667,40
307,283,Christian,Walton,Ipswich,GK,45,2,2,2,0,2.65,0.2,0,0,0,2,0,9,2,90,0,0,3,0,0,0,0,28.2,0,0,2.8,LIV (H),MCI (A),FUL (H),BHA (A),SOU (A),AVL (H),4,5,2,2,2,3,4,9,11,13,15,0.5,0.2222,0.1818,0.1538,0.1333,45
308,284,Luke,Woolfenden,Ipswich,DEF,40,0,0,0,0,2.65,1.4,0,0,0,0,0,7,2,90,0,0,0,0,0,0,0,27.2,0.3,2,3,LIV (H),MCI (A),FUL (H),BHA (A),SOU (A),AVL (H),4,5,2,2,2,3,4,9,11,13,15,0,0,0,0,0,40
309,359,Kalvin,Phillips,Ipswich,MID,50,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LIV (H),MCI (A),FUL (H),BHA (A),SOU (A),AVL (H),4,5,2,2,2,3,4,9,11,13,15,0,0,0,0,0,50
310,568,Arijanet,Muric,Ipswich,GK,45,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LIV (H),MCI (A),FUL (H),BHA (A),SOU (A),AVL (H),4,5,2,2,2,3,4,9,11,13,15,0,0,0,0,0,45
311,583,Conor,Townsend,Ipswich,DEF,40,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LIV (H),MCI (A),FUL (H),BHA (A),SOU (A),AVL (H),4,5,2,2,2,3,4,9,11,13,15,0,0,0,0,0,40
312,611,Sam,Szmodics,Ipswich,MID,60,1,1,1,0.11,3.26,0.2,0,0,0,1,0,2,0,16,0,0,0,0,0,0,0,3.4,10.3,0,1.4,LIV (H),MCI (A),FUL (H),BHA (A),SOU (A),AVL (H),4,5,2,2,2,3,4,9,11,13,15,0.25,0.1111,0.0909,0.0769,0.0667,60
313,619,Jens,Cajuste,Ipswich,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LIV (H),MCI (A),FUL (H),BHA (A),SOU (A),AVL (H),4,5,2,2,2,3,4,9,11,13,15,0,0,0,0,0,45
314,117,Facundo,Buonanotte,Leicester,MID,50,2,2,2,0.22,1.13,0.1,0,0,0,2,0,13,1,78,0,0,0,0,0,0,0,11.4,19.9,0,3.1,TOT (H),FUL (A),AVL (H),CRY (A),EVE (H),ARS (A),3,3,3,3,2,5,3,6,9,12,14,0.6667,0.3333,0.2222,0.1667,0.1429,50
315,285,Boubakary,Soumaré,Leicester,MID,45,1,1,1,0,2.05,0.2,0,0,0,1,0,3,0,11,0,0,0,0,0,0,0,0.2,0.3,0,0.1,TOT (H),FUL (A),AVL (H),CRY (A),EVE (H),ARS (A),3,3,3,3,2,5,3,6,9,12,14,0.3333,0.1667,0.1111,0.0833,0.0714,45
316,286,Tom,Cannon,Leicester,FWD,45,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOT (H),FUL (A),AVL (H),CRY (A),EVE (H),ARS (A),3,3,3,3,2,5,3,6,9,12,14,0,0,0,0,0,45
317,287,Hamza,Choudhury,Leicester,MID,45,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOT (H),FUL (A),AVL (H),CRY (A),EVE (H),ARS (A),3,3,3,3,2,5,3,6,9,12,14,0,0,0,0,0,45
318,288,Conor,Coady,Leicester,DEF,40,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOT (H),FUL (A),AVL (H),CRY (A),EVE (H),ARS (A),3,3,3,3,2,5,3,6,9,12,14,0,0,0,0,0,40
319,289,Patson,Daka,Leicester,FWD,50,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOT (H),FUL (A),AVL (H),CRY (A),EVE (H),ARS (A),3,3,3,3,2,5,3,6,9,12,14,0,0,0,0,0,50
320,290,Bobby,Reid,Leicester,MID,55,2,2,2,0.07,1.1,0.2,0,0,0,2,0,2,1,85,0,0,0,0,0,0,0,4.4,2.8,4,1.1,TOT (H),FUL (A),AVL (H),CRY (A),EVE (H),ARS (A),3,3,3,3,2,5,3,6,9,12,14,0.6667,0.3333,0.2222,0.1667,0.1429,55
321,291,Wout,Faes,Leicester,DEF,40,1,1,1,0,1.23,7.1,0,0,0,1,0,7,1,90,0,0,0,0,0,0,0,15.4,0.3,0,1.6,TOT (H),FUL (A),AVL (H),CRY (A),EVE (H),ARS (A),3,3,3,3,2,5,3,6,9,12,14,0.3333,0.1667,0.1111,0.0833,0.0714,40
322,292,Michael,Golding,Leicester,MID,45,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOT (H),FUL (A),AVL (H),CRY (A),EVE (H),ARS (A),3,3,3,3,2,5,3,6,9,12,14,0,0,0,0,0,45
323,293,Mads,Hermansen,Leicester,GK,45,3,3,3,0,1.23,0.5,0,0,0,3,0,15,1,90,0,0,5,0,0,0,0,41.6,0,0,4.2,TOT (H),FUL (A),AVL (H),CRY (A),EVE (H),ARS (A),3,3,3,3,2,5,3,6,9,12,14,1,0.5,0.3333,0.25,0.2143,45
324,294,Daniel,Iversen,Leicester,GK,40,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOT (H),FUL (A),AVL (H),CRY (A),EVE (H),ARS (A),3,3,3,3,2,5,3,6,9,12,14,0,0,0,0,0,40
325,295,James,Justin,Leicester,DEF,45,2,2,2,0.07,1.23,0.3,0,0,0,2,0,15,1,90,0,0,0,0,0,0,0,24,9.1,5,3.8,TOT (H),FUL (A),AVL (H),CRY (A),EVE (H),ARS (A),3,3,3,3,2,5,3,6,9,12,14,0.6667,0.3333,0.2222,0.1667,0.1429,45
326,296,Victor,Kristiansen,Leicester,DEF,45,2,2,2,0.03,1.23,0.1,0,0,0,2,0,9,1,90,0,0,0,0,0,0,0,22.2,8.9,0,3.1,TOT (H),FUL (A),AVL (H),CRY (A),EVE (H),ARS (A),3,3,3,3,2,5,3,6,9,12,14,0.6667,0.3333,0.2222,0.1667,0.1429,45
327,297,Wanya,Marcal,Leicester,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOT (H),FUL (A),AVL (H),CRY (A),EVE (H),ARS (A),3,3,3,3,2,5,3,6,9,12,14,0,0,0,0,0,45
328,298,Stephy,Mavididi,Leicester,MID,55,1,1,1,0.25,2.05,0.5,0,0,0,1,0,4,0,11,0,0,0,0,0,0,0,6.2,14.1,0,2,TOT (H),FUL (A),AVL (H),CRY (A),EVE (H),ARS (A),3,3,3,3,2,5,3,6,9,12,14,0.3333,0.1667,0.1111,0.0833,0.0714,55
329,299,Kasey,McAteer,Leicester,MID,50,1,1,1,0.45,4.28,0,0,0,0,1,0,3,0,4,0,0,0,0,0,0,0,4.2,0.1,4,0.8,TOT (H),FUL (A),AVL (H),CRY (A),EVE (H),ARS (A),3,3,3,3,2,5,3,6,9,12,14,0.3333,0.1667,0.1111,0.0833,0.0714,50
330,300,Wilfred,Ndidi,Leicester,MID,50,2,2,2,0.08,1.23,0.2,0,0,0,2,0,14,1,90,0,0,0,0,0,0,0,24,1.1,23,4.8,TOT (H),FUL (A),AVL (H),CRY (A),EVE (H),ARS (A),3,3,3,3,2,5,3,6,9,12,14,0.6667,0.3333,0.2222,0.1667,0.1429,50
331,301,Caleb,Okoli,Leicester,DEF,40,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOT (H),FUL (A),AVL (H),CRY (A),EVE (H),ARS (A),3,3,3,3,2,5,3,6,9,12,14,0,0,0,0,0,40
332,303,Harry,Souttar,Leicester,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOT (H),FUL (A),AVL (H),CRY (A),EVE (H),ARS (A),3,3,3,3,2,5,3,6,9,12,14,0,0,0,0,0,40
333,304,Jakub,Stolarczyk,Leicester,GK,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOT (H),FUL (A),AVL (H),CRY (A),EVE (H),ARS (A),3,3,3,3,2,5,3,6,9,12,14,0,0,0,0,0,40
334,305,Luke,Thomas,Leicester,DEF,40,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOT (H),FUL (A),AVL (H),CRY (A),EVE (H),ARS (A),3,3,3,3,2,5,3,6,9,12,14,0,0,0,0,0,40
335,306,Jamie,Vardy,Leicester,FWD,55,8,8,8,0.92,1.13,3.8,1,0,0,8,0,33,1,78,0,0,0,0,0,0,0,40.4,0.1,54,9.5,TOT (H),FUL (A),AVL (H),CRY (A),EVE (H),ARS (A),3,3,3,3,2,5,3,6,9,12,14,2.6667,1.3333,0.8889,0.6667,0.5714,55
336,307,Jannik,Vestergaard,Leicester,DEF,40,2,2,2,0,1.23,2.4,0,0,0,2,0,6,1,90,0,0,0,0,0,0,0,15.8,0.3,0,1.6,TOT (H),FUL (A),AVL (H),CRY (A),EVE (H),ARS (A),3,3,3,3,2,5,3,6,9,12,14,0.6667,0.3333,0.2222,0.1667,0.1429,40
337,308,Danny,Ward,Leicester,GK,40,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOT (H),FUL (A),AVL (H),CRY (A),EVE (H),ARS (A),3,3,3,3,2,5,3,6,9,12,14,0,0,0,0,0,40
338,309,Harry,Winks,Leicester,MID,45,2,2,2,0.03,1.23,13.9,0,0,0,2,0,17,1,90,0,0,0,0,0,0,0,18.6,15.9,0,3.5,TOT (H),FUL (A),AVL (H),CRY (A),EVE (H),ARS (A),3,3,3,3,2,5,3,6,9,12,14,0.6667,0.3333,0.2222,0.1667,0.1429,45
339,501,Oliver,Skipp,Leicester,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOT (H),FUL (A),AVL (H),CRY (A),EVE (H),ARS (A),3,3,3,3,2,5,3,6,9,12,14,0,0,0,0,0,50
340,570,Abdul,Fatawu,Leicester,MID,55,8,8,8,0.6,1.23,0.7,0,1,0,8,0,37,1,90,0,0,0,0,0,0,0,45,32.5,2,8,TOT (H),FUL (A),AVL (H),CRY (A),EVE (H),ARS (A),3,3,3,3,2,5,3,6,9,12,14,2.6667,1.3333,0.8889,0.6667,0.5714,55
341,606,Will,Alves,Leicester,MID,45,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOT (H),FUL (A),AVL (H),CRY (A),EVE (H),ARS (A),3,3,3,3,2,5,3,6,9,12,14,0,0,0,0,0,45
342,616,Ben,Nelson,Leicester,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOT (H),FUL (A),AVL (H),CRY (A),EVE (H),ARS (A),3,3,3,3,2,5,3,6,9,12,14,0,0,0,0,0,40
343,302,Ricardo,Ricardo,Leicester,DEF,45,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOT (H),FUL (A),AVL (H),CRY (A),EVE (H),ARS (A),3,3,3,3,2,5,3,6,9,12,14,0,0,0,0,0,45
344,310,Alisson,Alisson,Liverpool,GK,55,7,7,7,0,0.45,10.8,0,0,1,7,0,28,0,90,0,0,2,0,0,0,0,18.4,0,0,1.8,IPS (A),BRE (H),MUN (A),NFO (H),BOU (H),WOL (A),2,2,3,2,2,2,2,4,7,9,11,3.5,1.75,1,0.7778,0.6364,55
345,311,Trent,Alexander-Arnold,Liverpool,DEF,70,8,8,8,1.25,0.49,30.8,0,0,1,8,0,31,0,76,0,0,0,0,0,0,0,9,43.7,3,5.6,IPS (A),BRE (H),MUN (A),NFO (H),BOU (H),WOL (A),2,2,3,2,2,2,2,4,7,9,11,4,2,1.1429,0.8889,0.7273,70
